Anio,Mes,CodigoPais,PaisOrigen,LongitudPais,LatitudPais,CodigoDepto,DepartamentoDestino,LongitudDpto,LatitudDpto,Partida,Cadena,Producto,CodigoUnidad,CantidadUnidades,ValorMilesFOBDol,ValorMilesPesos,VolumenToneladas
2008,Mayo,493,México,-102,23,76,VALLE DEL CAUCA,-765215601611,34144187719,"0407002000 - Huevos de ave con cáscara (cascarón), frescos, conservados o cocidos para producción de vacunas (libres de patógenos específicos).",Avícola,Huevos,U,14450,14.23,29217.99,0.9
2008,Mayo,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207330000 - Carne de pato, ganso o pintada, sin trocear, congelada.",Avícola,Carne y despojos comestibles de ganso o pato,KG,8256.13,26.94,54052.61,8.26
2008,Junio,249,Estados Unidos,-98.5,39.76,8,ATLÁNTICO,-748132169683,109783195607,"0207330000 - Carne de pato, ganso o pintada, sin trocear, congelada.",Avícola,Carne y despojos comestibles de ganso o pato,KG,381,1.58,2888.78,0.38
2008,Junio,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,1000,8.14,17172.66,1
2008,Junio,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105120000 - Pavos (gallipavos)de las especies domésticas, vivos,  de peso inferior o igual a 185 g.",Avícola,Gallos y gallinas,U,8000,14.1,28611.88,0.53
2008,Junio,105,Brasil,-55,-10,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,16100,103.5,181036.88,0.7
2008,Junio,149,Canadá,-113.643,601.087,25,CUNDINAMARCA,-746692192503,437531467846,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,11200,69.08,135629.25,0.45
2008,Junio,149,Canadá,-113.643,601.087,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,7900,55.15,106412.51,0.33
2008,Junio,249,Estados Unidos,-98.5,39.76,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,8200,18.75,37162.22,0.44
2008,Junio,249,Estados Unidos,-98.5,39.76,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,1849,319.39,570065.62,8.49
2008,Junio,249,Estados Unidos,-98.5,39.76,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,18000,41.09,78310.56,0.96
2008,Junio,573,Países Bajos,5.75,52.25,25,CUNDINAMARCA,-746692192503,437531467846,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,39270,80.85,204889.55,1.61
2008,Junio,573,Países Bajos,5.75,52.25,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,26775,55.13,143352.35,1.1
2008,Junio,105,Brasil,-55,-10,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,23760,125.6,221702.32,0.95
2008,Junio,149,Canadá,-113.643,601.087,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,7056,32.51,65315.9,0.32
2008,Junio,149,Canadá,-113.643,601.087,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,5400,23.46,47753.07,0.25
2008,Junio,63,Argentina,-64,-34,11,"BOGOTÁ, D. C.",-74106715324,464993705899,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,2000,14.8,26262.9,2
2008,Junio,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,13452.5,29.6,54426.84,13.45
2008,Junio,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,7980.3,26.33,48430.68,7.98
2008,Junio,850,Venezuela,-66,8,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,7840,47.81,82404.1,0.28
2008,Junio,149,Canadá,-113.643,601.087,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207330000 - Carne de pato, ganso o pintada, sin trocear, congelada.",Avícola,Carne y despojos comestibles de ganso o pato,KG,21547,28.43,56472.26,21.55
2008,Junio,211,Chile,-71,-30,5,ANTIOQUIA,-755760017134,624858636743,"0408910000 - Los demás huevos de ave sin cáscara, secos.",Avícola,Huevos,KG,10000,50,90659.7,10
2008,Junio,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,24059.79,135.42,232590.67,24.06
2008,Julio,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105120000 - Pavos (gallipavos)de las especies domésticas, vivos,  de peso inferior o igual a 185 g.",Avícola,Gallos y gallinas,U,4500,7.9,16603.25,0.28
2008,Julio,105,Brasil,-55,-10,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,14050,88,162167.03,0.61
2008,Julio,249,Estados Unidos,-98.5,39.76,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,12900,35.23,73627.51,0.77
2008,Julio,249,Estados Unidos,-98.5,39.76,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,40898,373.88,703208.95,2.44
2008,Julio,105,Brasil,-55,-10,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,13040,69.09,131601.62,0.52
2008,Julio,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,14154,211.87,386553.4,0.89
2008,Julio,249,Estados Unidos,-98.5,39.76,73,TOLIMA,-751953679078,443280938914,0407001000 - Huevos de ave para incubar.,Avícola,Huevos,U,182520,125.09,242770.35,11.38
2008,Noviembre,249,Estados Unidos,-98.5,39.76,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,35700,90,314664.96,1.46
2008,Julio,493,México,-102,23,76,VALLE DEL CAUCA,-765215601611,34144187719,"0407002000 - Huevos de ave con cáscara (cascarón), frescos, conservados o cocidos para producción de vacunas (libres de patógenos específicos).",Avícola,Huevos,U,14450,14.23,28906.51,0.9
2008,Julio,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207330000 - Carne de pato, ganso o pintada, sin trocear, congelada.",Avícola,Carne y despojos comestibles de ganso o pato,KG,11359.24,42.07,80330.42,11.36
2008,Julio,211,Chile,-71,-30,5,ANTIOQUIA,-755760017134,624858636743,"0408910000 - Los demás huevos de ave sin cáscara, secos.",Avícola,Huevos,KG,10000,57.5,104741.87,10
2008,Julio,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,24483.5,97.44,177497.18,24.48
2008,Agosto,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105120000 - Pavos (gallipavos)de las especies domésticas, vivos,  de peso inferior o igual a 185 g.",Avícola,Gallos y gallinas,U,9900,17.58,37588.78,0.64
2008,Agosto,105,Brasil,-55,-10,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,26450,168.85,329232.7,1.15
2008,Agosto,249,Estados Unidos,-98.5,39.76,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,168430,347.17,635233.16,1
2008,Agosto,573,Países Bajos,5.75,52.25,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,35700,85.5,232324.86,1.46
2008,Agosto,105,Brasil,-55,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,0407001000 - Huevos de ave para incubar.,Avícola,Huevos,U,10440,10.94,22422,0.67
2008,Agosto,249,Estados Unidos,-98.5,39.76,73,TOLIMA,-751953679078,443280938914,0407001000 - Huevos de ave para incubar.,Avícola,Huevos,U,61920,45.15,99448.6,3.86
2008,Agosto,493,México,-102,23,76,VALLE DEL CAUCA,-765215601611,34144187719,"0407002000 - Huevos de ave con cáscara (cascarón), frescos, conservados o cocidos para producción de vacunas (libres de patógenos específicos).",Avícola,Huevos,U,14450,14.23,29380.51,0.9
2008,Agosto,850,Venezuela,-66,8,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,16800,102.44,184991.54,0.59
2008,Agosto,211,Chile,-71,-30,5,ANTIOQUIA,-755760017134,624858636743,"0408910000 - Los demás huevos de ave sin cáscara, secos.",Avícola,Huevos,KG,10000,57.5,110479.06,10
2008,Septiembre,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105120000 - Pavos (gallipavos)de las especies domésticas, vivos,  de peso inferior o igual a 185 g.",Avícola,Gallos y gallinas,U,10000,17.5,41139.82,0.64
2008,Septiembre,105,Brasil,-55,-10,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,6600,40.95,93926.37,0.89
2008,Septiembre,249,Estados Unidos,-98.5,39.76,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,12900,35.74,84978.45,0.77
2008,Septiembre,573,Países Bajos,5.75,52.25,25,CUNDINAMARCA,-746692192503,437531467846,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,39270,94.05,300341.36,1.61
2008,Septiembre,573,Países Bajos,5.75,52.25,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,34272,70.56,204482.01,1.41
2008,Septiembre,249,Estados Unidos,-98.5,39.76,73,TOLIMA,-751953679078,443280938914,0407001000 - Huevos de ave para incubar.,Avícola,Huevos,U,223920,154.03,366064.43,13.43
2008,Septiembre,211,Chile,-71,-30,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,23749.75,49.16,110132.92,23.75
2008,Septiembre,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,24389,81.47,179058.78,24.39
2008,Septiembre,211,Chile,-71,-30,5,ANTIOQUIA,-755760017134,624858636743,"0408910000 - Los demás huevos de ave sin cáscara, secos.",Avícola,Huevos,KG,10000,57.5,129279.08,10
2008,Septiembre,589,Perú,-75.25,-10,5,ANTIOQUIA,-755760017134,624858636743,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,10000,65,145043.33,10
2008,Octubre,249,Estados Unidos,-98.5,39.76,8,ATLÁNTICO,-748132169683,109783195607,"0207330000 - Carne de pato, ganso o pintada, sin trocear, congelada.",Avícola,Carne y despojos comestibles de ganso o pato,KG,254,1.2,3150.2,0.25
2008,Octubre,493,México,-102,23,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0407002000 - Huevos de ave con cáscara (cascarón), frescos, conservados o cocidos para producción de vacunas (libres de patógenos específicos).",Avícola,Huevos,U,1600,5.36,13378.47,0.1
2008,Octubre,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105120000 - Pavos (gallipavos)de las especies domésticas, vivos,  de peso inferior o igual a 185 g.",Avícola,Gallos y gallinas,U,3000,5.35,15304.8,0.2
2008,Octubre,105,Brasil,-55,-10,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,21275,136.26,336939.01,0.93
2008,Octubre,149,Canadá,-113.643,601.087,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,12900,35.74,100455.34,0.77
2008,Octubre,573,Países Bajos,5.75,52.25,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,35700,85.5,275499.68,1.46
2008,Octubre,105,Brasil,-55,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,0407001000 - Huevos de ave para incubar.,Avícola,Huevos,U,56160,56.66,142476.61,3.59
2008,Octubre,105,Brasil,-55,-10,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,33360,180.19,433201.44,1.33
2008,Octubre,149,Canadá,-113.643,601.087,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,5688,24.86,68705.39,0.25
2008,Octubre,245,España,-4,40,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207110000 - Carne de gallo o gallina sin trocear, fresca o refrigerada.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,136,0.55,2771.47,0.14
2008,Octubre,245,España,-4,40,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207240000 - Carne de pavo (gallipavo) sin trocear, fresca o refrigerada.",Avícola,Carne y despojos comestibles de pavos,KG,1032,4.21,21083.16,1.03
2008,Octubre,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,22242,332.14,733623.71,1.4
2008,Octubre,249,Estados Unidos,-98.5,39.76,73,TOLIMA,-751953679078,443280938914,0407001000 - Huevos de ave para incubar.,Avícola,Huevos,U,109440,73.9,194518.25,6.83
2008,Octubre,493,México,-102,23,76,VALLE DEL CAUCA,-765215601611,34144187719,"0407002000 - Huevos de ave con cáscara (cascarón), frescos, conservados o cocidos para producción de vacunas (libres de patógenos específicos).",Avícola,Huevos,U,15600,15.44,38866.72,0.97
2008,Octubre,63,Argentina,-64,-34,11,"BOGOTÁ, D. C.",-74106715324,464993705899,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,4000,29.8,64973.12,4
2008,Octubre,211,Chile,-71,-30,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,38946.16,79.45,198140.75,38.95
2008,Octubre,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,140550.61,302.18,736840.37,140.55
2008,Octubre,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,18901.88,54.91,126190.74,18.9
2008,Octubre,589,Perú,-75.25,-10,5,ANTIOQUIA,-755760017134,624858636743,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,50962.7,193.25,456402.99,50.96
2008,Octubre,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,21339.1,52.28,123078.67,21.34
2008,Noviembre,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,11000,7.26,24814.05,11
2008,Noviembre,149,Canadá,-113.643,601.087,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105120000 - Pavos (gallipavos)de las especies domésticas, vivos,  de peso inferior o igual a 185 g.",Avícola,Gallos y gallinas,U,445,4.94,14288.29,0.04
2008,Noviembre,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105120000 - Pavos (gallipavos)de las especies domésticas, vivos,  de peso inferior o igual a 185 g.",Avícola,Gallos y gallinas,U,3800,6.71,19172.74,0.25
2008,Noviembre,149,Canadá,-113.643,601.087,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,7056,31.76,83873.52,0.28
2008,Noviembre,249,Estados Unidos,-98.5,39.76,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,9726,200.69,477024.99,0.52
2008,Noviembre,573,Países Bajos,5.75,52.25,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,8248,103.18,262739.37,0.34
2008,Noviembre,249,Estados Unidos,-98.5,39.76,73,TOLIMA,-751953679078,443280938914,0407001000 - Huevos de ave para incubar.,Avícola,Huevos,U,49320,26.67,76465.46,3.08
2008,Noviembre,249,Estados Unidos,-98.5,39.76,76,VALLE DEL CAUCA,-765215601611,34144187719,0407001000 - Huevos de ave para incubar.,Avícola,Huevos,U,59400,13.13,44823.58,3.96
2008,Noviembre,589,Perú,-75.25,-10,73,TOLIMA,-751953679078,443280938914,0407001000 - Huevos de ave para incubar.,Avícola,Huevos,U,146160,118.07,309142.28,9.12
2008,Noviembre,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,18144,136.8,329529.99,18.14
2008,Noviembre,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,125328.78,269.46,692795.42,125.33
2008,Noviembre,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,41046.7,134.95,345543.29,41.05
